Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY,Daily Total,cumulative portfolio return,Market return,Rebalanced portfolio return
2019-01-23,-0.003992395437262375,-0.002278942570647202,-0.008105939004815266,0.0029268292682926855,0.003868895539820505,0.0064072511329895665,0.013698630136986356,0.001382700875710574,0.011379667074203015,0.003588248486207757,0.00362146192699897,0.005370683624945416,1.0652930694138611,1.058539529269765,1.0652930694138611
2019-01-24,-0.005249093338423383,0.006395614435815267,0.005582975968929649,0.0031945525291827703,0.006617219313554301,0.010170807453416142,-0.012086029691663502,0.0053697453206504875,0.005765296633810646,-0.007374301675977746,0.005602506884436309,0.0021342441043572524,1.0675666648666704,1.0609132971233155,1.0675666648666704
2019-01-25,0.01966804183056703,0.012029051293690474,0.011908593498551667,0.007675868141074682,0.012352813696452802,0.013065867343017512,-0.003082554667180548,0.010834732183732543,-0.014330621301775204,0.00033768572714998335,0.010009442870632546,0.007355685179259552,1.0754193491613018,1.0690002011667676,1.0754193491613018
2019-01-28,-0.002070003763643191,-0.00885848845032522,-0.009860050890585281,-0.003079291762894676,-0.009918652775795511,-0.013352552917077598,0.003381969272393537,0.009812801932367332,-0.004971391051496132,-0.01147743895577824,-0.006077038145101077,-0.004951918852282522,1.0700939598120804,1.0606920136793405,1.0700939598120804
2019-01-29,0.010371487837073312,-0.011992306822038779,0.004013813042081704,-0.002702702702702675,0.013549549549549456,-0.009996155324875189,0.0018297380585514667,0.007624458065480733,0.0025452488687782715,0.0050085372794539396,-0.00602012980904898,-0.002870022608249867,1.0670227659544682,1.0593844296922152,1.0670227659544682
2019-01-30,0.01147816349384101,0.014084507042253502,0.013759420507791553,0.004258614014711837,0.015999431131337616,0.030601941747572692,0.007305584927424835,0.00949554896142435,0.008086506817113204,0.013506625891946955,0.019589287404182754,0.012049203350362303,1.0798795402409196,1.0760913297123318,1.0798795402409196
2019-01-31,-0.015499584832549207,0.04177958446251129,0.005838724948713958,0.0015420200462605838,0.0050391937290032995,-0.0008289999246362534,0.021471514457486407,0.010141093474426599,0.024064919317227984,0.015058810381918253,0.01025617226656772,0.006700178362129883,1.0871149257701485,1.0872359686179849,1.0871149257701485
2019-02-01,0.003467341392559442,-0.0035768480381528356,0.01710072168183241,0.0028868360277136684,0.0016016713091924206,0.005506109518781166,-0.0058856502242152775,-0.007274843590862723,-0.006466891338008929,-0.0006616756578222693,-0.015342918829528096,0.001119014685722286,1.088331423337153,1.0865821766244221,1.088331423337153
2019-02-04,-0.002521479267837079,0.00815838137713465,0.0030849915162733943,0.004029936672423906,0.012167141764583222,0.015265171404995836,0.005826520063903828,0.0055547413161363135,0.0014668133480013612,-0.003909886427108544,0.006019127595054741,0.007289676621212493,1.096265007469985,1.0934620800643737,1.096265007469985
2019-02-05,0.00683456605186783,0.011652999568407596,0.0003075503613716446,-0.0019113149847095334,0.00892979804918248,0.009346484908936636,0.0010277492291879131,0.007010742030928885,0.002013914317100074,-0.0001659016756069276,0.009552022303819019,0.0025538481859166406,1.099064701870596,1.0988935827801252,1.099064701870596
2019-02-06,-0.0056723079784265495,-0.021331058020477855,-0.00630284396617975,-0.0015319800842589215,-0.0001361655773418624,0.003294048751921297,0.0007466865783087862,-0.007815892314372519,-0.0006395030147997582,0.003539823008849474,-0.0038585209003213494,-0.0008262463367789685,1.0981566036867922,1.0971635485817748,1.0981566036867922
2019-02-07,-0.014308426073131875,-0.01198779424585883,-0.021967821782178265,-0.010548523206751037,-0.007149666348903905,-0.01488399241208227,-0.0022383883603803723,0.007731582786287383,0.012523996709022933,-0.011243386243386055,-0.008899750991423039,-0.009913138245579822,1.0872704254591488,1.086179843089922,1.0872704254591488
2019-02-08,-0.0011385199240988575,0.007169644826825694,-0.005931667193926016,-0.00581508044194623,0.00048007681228989796,0.004665975411050072,0.003925967470555181,0.0005790387955992848,0.004694835680751019,0.0012263099219620432,-0.0046061508398084205,-0.0007510535996215761,1.0864538270923456,1.0866224099778719,1.0864538270923456
2019-02-11,0.002469604863222008,-0.008870879421750133,0.006603548412761562,0.004094365373367159,0.007266246229777895,0.0019166973829707334,0.0040949720670391265,0.0024594907407409217,8.986340762051626e-05,-0.00011134617525898616,0.0034589137141256554,0.0032006818499781264,1.0899312201375593,1.0888754777710723,1.0899312201375593
2019-02-12,0.0228349440970248,0.011270718232044175,0.011855833069870592,0.014757281553397839,0.0153804273853273,0.01339121477448324,0.00797664684096211,-0.00663876461249846,0.0023362386557641557,0.013363028953229383,0.015045649338550238,0.013047769707763779,1.104152391695216,1.102695634681151,1.104152391695216
2019-02-13,0.0014821676702176934,0.0008741258741258306,0.012654272769879515,0.0026827401454267985,0.006836461126005444,0.0013069048137659411,0.0027580496780128527,0.007406654075257979,-0.0027790228597042166,0.0024725274725274637,0.007342480840714094,0.002733041188253793,1.107170085659828,1.106336753168377,1.107170085659828
2019-02-14,-0.004717417445194827,0.004039301310043708,0.004396791113853826,-0.01069079889008051,-0.004992677406470469,0.002175331738090147,-0.012106444232007796,0.004329403892137096,-0.0010787486515639877,0.0035626198958618183,-0.00328003280032807,-0.00666815815388444,1.0997873004253986,1.1045463689398516,1.0997873004253986
2019-02-15,0.01263940520446094,0.003370664347069674,0.014553413716304364,0.0190972222222221,0.012510871746838736,0.006728890818319844,0.009192033447189107,0.005169442848937278,0.002519798416126706,0.013544511196067699,0.005621829151240876,0.013085049457191689,1.1141780716438563,1.1155501911084291,1.1141780716438563
2019-02-19,0.00569016152716606,0.0010836584308624442,0.003747019416373343,0.0030285822449365174,0.0,0.0004312203536007697,0.004877151007637748,0.0009999999999998899,0.006552962298025156,-0.0018859790925747077,0.004454140532678785,-0.04998724174175395,1.0584833830332336,1.1176020921343797,1.0584833830332336
2019-02-20,0.0177039605767475,-0.0028144620047627633,0.004524886877828038,0.005336856010567992,0.0046253469010175685,0.0017241379310346527,-0.001098901098901095,-0.006707578136149528,0.004013198965486353,-0.0010257517680721806,0.002081447963800942,0.05828686363677171,1.1201790596418806,1.1202172601086304,1.1201790596418806
2019-02-21,-0.003945480631276754,-0.009335649153278336,-0.01561561561561553,-0.004745386013124797,-0.003946329913180668,0.00043029259896720795,0.0025669233590026597,0.0020114942528735025,0.007283709362231328,-0.008754863813229652,-0.002077124537162578,-0.002477813189704192,1.1174034651930695,1.1163146248239793,1.1174034651930695
2019-02-22,0.00396110911055092,0.00964277887354803,0.0032031726662598015,-0.0022632968691060906,0.006471209720021021,0.012616487455197056,-0.004572055596196112,0.006022368798394018,0.006172839506172645,0.009159306509650023,0.005520361990950073,0.0019762741500244374,1.1196117607764784,1.123114061557031,1.1196117607764784
2019-02-25,0.006994261119081857,0.0010853049706966988,0.0015204500532157716,0.0041587901701323204,0.003936491274111331,0.0050969842842985,-0.005511666360462963,-0.00826681870011392,-0.006660823838737784,0.0012965964343598646,-0.0034200342003418704,0.002239343202210753,1.1221189557620883,1.1248038624019314,1.1221189557620883
2019-02-26,-0.006055209260908079,0.0,-0.0031880977683317324,-0.0022590361445782303,-0.0027447392497713663,0.001972108747710921,0.0005542213190465883,-0.002012072434607659,-0.001058761249338458,-0.00334520340994926,0.0014449561997651461,-0.0006904779982768172,1.1213441573116851,1.123878495272581,1.1213441573116851
2019-02-27,-0.0016126142268411137,-0.0047701647875108,0.0036551934206521253,0.0037735849056603765,0.0038007863695936894,-0.001124701251230098,-0.001477104874446078,-0.003744239631336299,0.0015898251192369983,-0.0047639670853183436,-0.0008116151140770134,0.001140058058776372,1.12262255475489,1.1234359283846311,1.12262255475489
2019-02-28,-0.012203876525484603,0.0002178649237472019,-0.009711684370258045,-0.0026315789473684292,-0.003264133698916205,-0.0026741731175228267,0.004622781065088732,0.003758311650766011,0.005291005291005124,-0.002937336814621383,-0.005324909747292383,-0.00141935221812306,1.1210291579416838,1.1206598269965804,1.1210291579416838
2019-03-01,-0.0010901162790697416,0.007841428882596535,0.018234753294514183,0.006030908405578517,0.000916950484673773,0.006773920406435208,-0.002208724461623346,-0.0011520737327188613,0.0019298245614034482,0.014184397163120588,0.008075492242083149,0.004746967836940064,1.126350647298705,1.1285053309193325,1.126350647298705
2019-03-04,0.004365223717715416,0.001512859304084735,0.0018058690744919836,-0.005994754589733975,-0.00444967936134022,-0.0036445192038128127,-0.0011068068622025473,0.0040369088811995635,0.0022763088776047713,-0.013448090371167232,-0.0030603060306029217,-0.004147989497785165,1.1216785566428864,1.1241601287467315,1.1216785566428864
2019-03-05,-0.00452734516479536,0.00625809236081154,-0.0033047919483250032,-0.003769317753486656,-0.006441435519915828,-0.0032357906584130625,-0.000738688827331524,0.0022975301550831606,-0.0015723270440253234,-0.000654307524536657,0.0024377031419284823,-0.002650754118283971,1.1187052625894744,1.1227117280225312,1.1187052625894744
2019-03-06,0.002183008913952955,-0.0006433626420760952,-0.012660135644310344,-0.006810442678774176,-0.009394019581899893,-0.005081157374735468,-0.0016632785067455247,-0.002292263610315093,0.00034995625546807574,-0.014622435617634322,-0.004773484643789905,-0.005465682495200963,1.11259077481845,1.1156306578153294,1.11259077481845
2019-03-07,-0.008168451624614326,-0.008583690987124304,-0.005953289574110787,-0.010285714285714342,-0.005876853212234523,-0.0095048943112499,-0.005923731951129163,-0.000861573808156213,0.003148504460381174,-0.007862679955703111,-0.012036199095022626,-0.008979114554918177,1.10260069479861,1.106739086702877,1.10260069479861
2019-03-08,0.0018301610541728852,-0.0004329004329006736,-0.01888820638820654,-0.00038491147036179285,-0.0021496708316539603,-0.00014322543683742417,0.00018621973929233704,0.0011497556769186623,0.0034001743679163976,-0.002455631208840292,-0.006961619492534599,-0.0006413913839695695,1.1018934962130074,1.1045061355864014,1.1018934962130074
2019-03-11,0.014066496163682718,0.017323516673884765,0.015651901706057236,0.010011551790527484,0.008617207486198986,0.021630138948574462,0.013032954757028481,0.015503875968992054,0.007385524372230279,0.011860803401589015,0.013744119546167388,0.01356907010345898,1.1168451663096672,1.1204988935827804,1.1168451663096672
2019-03-12,0.003783102143757988,0.004682843763303524,0.006318384959161705,0.0019062142584826969,-0.008410092110532674,0.0056085249579362895,0.0,0.005371783997738522,0.006555114714507537,0.007077297357071632,0.00263876251137396,0.002120074774763392,1.1192129615740767,1.1242808288070814,1.1192129615740767
2019-03-13,0.005025125628140614,0.0031779661016950733,0.010413476263399613,0.007610350076103556,0.008616047388260606,0.006553262688232087,0.006800220547693581,0.004780652418447495,0.0010282776349614942,0.010870758757000276,0.0037208458117796717,0.007055032848017007,1.1271090457819082,1.1319251659625833,1.1271090457819082
2019-03-14,-0.0076785714285715345,-0.004435058078141485,0.00098514701424679,0.003776435045317106,-0.0032034169781098853,0.0022163734589277784,-0.0016429353778752986,0.0022390148334734405,-0.0007704160246531089,-0.0018466217684118824,-0.00307414104882453,0.0014676456530955395,1.1287632424735146,1.1313216656608331,1.1287632424735146
2019-03-15,-0.0030592046068022016,-0.002545608824777168,-0.008251949428420002,0.0018811136192626865,-0.008435993572576517,0.008707671043538312,-0.0003656975681112229,-0.009494554593688864,-0.0029983723121735917,0.001088257699423112,0.0029929258117178392,0.0022299583040055193,1.1312803374393245,1.1319653993160335,1.1312803374393245
2019-03-18,0.0023465703971119467,-0.008507018290089596,0.014045801526717527,0.009763424708975066,0.008912896691424699,0.004247739106604698,0.002194988110481022,-0.00507471102340018,-0.003780718336483857,-0.0015219045548429122,0.009765801609548763,0.006213655191019463,1.1383097233805526,1.1361094347213845,1.1383097233805526
2019-03-19,-0.0012605798667387758,0.001716001716001836,-0.0027100271002711285,-0.007251766455931619,-0.0036139740329271808,0.0024559967253376946,-0.0007300602299690206,-0.0028336639274582076,-0.011557702259789582,0.007947740881872667,0.005014775678338079,-0.002776918806091766,1.13514872970254,1.1365117682558847,1.13514872970254
2019-03-20,-0.0009015506671474771,0.008993576017130689,0.00875603864734309,-0.02116501217456468,-0.006851155292853184,-0.0029944194909488075,-0.004748858447488513,0.003978402955385096,0.002792321116928509,-0.007020954849859429,0.0015147465027176565,-0.011080464184941019,1.1225707548584898,1.1326895996781337,1.1225707548584898
2019-03-21,0.010467424652589985,0.013157894736842035,0.007033822208919682,-0.0026789131266743427,0.009603679155958167,0.0248464163822526,0.012112314186089268,0.018114916501556833,0.010616080751827406,0.003916023061024676,0.01361209964412824,0.008262001669379293,1.131845436309127,1.145322872661437,1.131845436309127
2019-03-22,-0.029826754777638853,-0.016129032258064613,-0.026898499034031853,-0.02801227935533379,-0.022775991425509234,-0.0233115758625283,-0.0012692656391660728,-0.00472616068946341,0.007060444291372425,-0.018095134900856014,-0.019924515053102887,-0.0209754368896099,1.1081044837910319,1.1235163950915317,1.1081044837910319
2019-03-25,-0.0014727540500737435,-0.0017032148179688678,0.00045815516188163485,-0.0035530990919857564,0.002604880723882541,-0.004228041462083776,0.001997095134350202,0.0008379888268157387,0.0010259917920658612,-0.0005517545795632461,0.005821243059287218,-0.001985548864563369,1.105904288191423,1.1226312613156313,1.105904288191423
2019-03-26,0.005715339233038241,0.004905097035615258,0.014348954358113009,0.011485736925515022,0.006700396554081944,0.005478701547733111,0.008516035513679965,0.006419201786212803,0.007174581482746856,0.006735122005079086,0.004451963315822427,0.008769909571921364,1.1156029687940618,1.130637698652183,1.1156029687940618
2019-03-27,-0.0009165902841428153,-0.007003395585738592,-0.007072987208427417,-0.004696453961825164,0.0010866612333604309,-0.00558507015392995,-0.0032339202299677128,-0.0033277870216308347,-0.006953867028493987,-0.008225488045623952,-0.0021274709688858806,-0.004420022423703318,1.1106719786560422,1.125407362703682,1.1106719786560422
2019-03-28,0.009541284403669748,-0.002564650566360238,0.003713246438314499,0.009051554506100068,0.007869742198100438,0.003972602739725994,0.00468637346791656,0.008069003895381233,-0.011784799316823191,0.002764569280106155,0.006129519410144724,0.006341013413294405,1.1177147645704704,1.1297123315228332,1.1177147645704704
2019-03-29,0.008542348237004616,0.001928433683308306,-0.0015855039637596713,0.002730109204368114,0.010096930533117998,0.00968754263883187,0.006637961966271977,-0.00027601435274626773,0.005530591081921887,0.01179973533303924,0.005209253046088547,0.005579408741210878,1.1239509520980953,1.1370750352041852,1.1239509520980953
2019-04-01,0.015137862677959912,0.015397775876817787,0.013460375075620146,0.024309607156748347,0.02065840330534452,0.013918918918919054,-0.003029762965603311,-0.003036996134732184,-0.006875214850464051,0.0015258855585831288,0.010891523935002256,0.015487210677455066,1.1413578172843646,1.1502313417823384,1.1421809156381681
2019-04-02,0.003195455352387633,0.005897219882055715,-0.007013878525593209,0.0,-0.0005223295899712266,0.00319872051179515,-0.008580622095101798,0.008584879534754952,0.0012114918656975782,-0.002285341168788757,-0.0001737770440526365,-0.0006437056981403178,1.1406231187537617,1.1505934419633885,1.1417857164285665
2019-04-03,0.013271987258892226,0.003350083752093891,-0.009768560264502568,0.003037782418834345,-0.0028743140841390735,0.008104158363225755,-0.00486837360259651,-0.0010982976386600951,-0.0015557476231634615,-0.0013089005235602524,0.007213000782132717,0.0024935443310312166,1.1434673130653732,1.1527660430496889,1.1450279099441796
2019-04-04,0.010303877052043386,0.005217028380634314,0.00834724540901477,0.005867878099564683,0.0062893081761006275,-0.004085397996837048,0.0038050371444102726,-0.002748763056624526,-0.003808864265927858,-0.001965923984272755,0.00793787748058672,0.003100038689266338,1.1470121059757872,1.1555823777911898,1.1485523028953937
2019-04-05,-0.0006914433880724768,0.002906373261366113,0.017459361830222786,0.0007527286413246959,0.0028645833333331705,0.004499139870318913,0.003249097472924012,0.007717750826901737,0.009732360097323589,0.006894287590282433,0.005992124636192475,0.0026241170119571944,1.150021999955999,1.1612150472741911,1.1514708970582055
2019-04-08,0.0005189413596262682,-0.0016559718484786545,0.004585798816568065,0.00150432493418573,-0.00441443780836126,0.00382031352917922,0.004318100035984207,-0.004923413566739532,-0.0070567986230637425,-0.00021736767742652763,0.00348876786929897,0.0021423025583025,1.1524856950286089,1.1619794809897415,1.1538873922252153
2019-04-09,-0.007261410788381717,0.00259174787476657,-0.012222058606979891,-0.008449117536612816,-0.01367892540427762,-0.0045931758530184386,-0.0012540308133286437,-0.0030236393622868896,0.0026001040041603307,-0.0034786389824980057,-0.00890358687356918,-0.006054726817112166,1.145507708984581,1.155924361295515,1.1467170065659864
2019-04-10,-0.00034831069313834284,0.0044462827008584505,0.004323196183661393,0.003597803446317105,-0.00014676502126775848,0.0071193144363876915,0.003408071748878916,0.007444168734491052,-0.003803596127247788,0.0010908694229299076,0.00470568104038338,0.004232525250761565,1.1503560992878004,1.1598873466103412,1.151625096749806
2019-04-11,-0.0008710801393728707,0.0006176652254477055,0.00014843402107733716,0.005283018867924483,0.008727849775191698,-0.0015708862416546898,0.0014301036825170588,-0.0010946907498631253,0.005380076362374364,-0.012313392176092397,0.0012773567231540994,0.0025507702642932895,1.153290393419212,1.1596459464896411,1.154618790762418
2019-04-12,0.013426329555361827,0.00864197530864197,0.0025230038587118475,0.018956456456456383,0.012978500262191828,0.007080110135046613,0.002499107461620742,0.005479452054794498,0.005006041774555436,-0.009046778464254168,0.0062935873447864665,0.011642577812206678,1.1667176665646657,1.167531683765843,1.1685448629102737
2019-04-15,-0.004817618719889727,-0.001019991840065182,-0.005847520355292235,-0.005894271504881199,-0.005306069625986787,-0.0005207655253223198,0.006588319088319139,-0.006267029972752081,-0.00017176228100324042,0.0036740146960589914,0.0020283975659229903,-0.001883228195282527,1.1645204709590569,1.1667270166968426,1.1659943680112634
2019-04-16,0.004495159059474396,0.0010210332856850357,0.006477551932097425,0.013526032981286074,0.005984907624251745,0.005080109417741285,-0.00017689722271352348,-0.023443926514943647,-0.01357155127984877,-0.020188574597892472,0.004385964912280604,0.0073618137832938135,1.173093453813091,1.1674532287266153,1.1749892500214993
2019-04-17,-0.0060240963855421326,0.002039983680130364,-0.0013315579227697327,0.001828153564899404,0.0014226590791519556,0.005702436495593544,0.005130927105449379,-0.009967710234451976,-0.002438174851967956,-0.028982225744367818,0.001847497480685245,0.0028267086115216777,1.1764094471811042,1.164675115670892,1.1782394435211123
2019-04-18,0.0010389610389611725,0.000610749185667725,-0.0045925925925925926,-0.0021897810218978186,0.011365103964871448,0.0028350515463917425,0.0010561520859002638,0.007373794668179556,0.00034916201117307644,0.001515681473708952,-0.0003352891869237151,0.00047474872319375194,1.1769679460641065,1.1668477167571925,1.1786917426165142
2019-04-22,-0.006573257221934026,0.004272634791454788,0.020241107307634953,-0.002560351133869765,-0.0030647426893117835,0.0023130300693909867,-0.00017583963425349403,-0.010416666666666852,-0.0011343804537520263,0.0008149010477296326,-0.003605567667281595,-0.0006056227587051266,1.1762551474897036,1.1680144840072428,1.177850644298711
2019-04-23,0.004179000522374965,0.01357374392220434,-0.00014587892049577889,0.005500550055005604,0.008838222108364269,0.011153846153846292,-0.0017587055926838735,0.011379800853485111,0.003581724469293057,0.015935791555193868,0.01186569048220143,0.006297855699113342,1.183663032673933,1.1782337557835454,1.1855974288051419
2019-04-24,-0.005895612970348574,-0.004597241655007189,-0.018091625328275684,-0.001094091903720007,-0.0031742001015744314,0.0001267909217699259,0.0012332628611697594,0.007313642756680894,0.0055710306406684396,-0.0013739409205404396,0.000914836992681245,-0.0007078858603114524,1.1828251343497298,1.1757392878696447,1.1847728304543386
2019-04-25,-0.012907727193441465,0.011244979919678766,-0.0031203566121841275,0.002555677254472366,-0.0199974525538148,-0.00025354969574031827,-0.006334682386063717,-0.0019547612398771452,0.004501385041551398,0.011121302453565685,-0.005317823016202761,-0.0006838697950461992,1.1820162359675266,1.1751357875678945,1.1843170313659366
2019-04-26,0.008305354302880374,0.008042096902303397,-0.011924280816813182,0.00910415149308097,0.007408370158565214,-0.0036774029926452956,0.009208429254471406,0.00699496362618901,0.0013788348845225062,0.009411497902256594,0.007685239328377058,0.005768521747458122,1.1888347223305538,1.1806075236370959,1.1911026177947637
2019-04-29,-0.001577287066245936,0.009356840342755968,-0.00150852315583061,0.009924215084806898,0.0025803122177781024,0.00012727504136433865,0.0008773469029652592,-0.01055848846901919,-0.006024096385542244,-0.0019096832172545986,-0.0033159247285087234,0.004975618610825627,1.1947499105001773,1.1819754576543962,1.1972626054747884
2019-04-30,0.008249956117254653,-0.022638563622170205,-0.0005287807825955504,0.0008933357155620492,0.004632608415905404,0.0016543649783660186,0.011746143057503655,0.011794439764111209,0.016623376623376762,0.005064715813168252,-0.0018298261665141702,0.002246072261170795,1.197433405133188,1.1826996580164963,1.1995891008217976
2019-05-01,-0.017931754874651817,-0.005391373801916899,-0.021238001662761685,-0.008211353088182771,-0.007173049827078115,-0.00241392453309619,-0.011956333391093255,0.0005550929780737679,-0.010390052801907634,-0.0025755879059350395,-0.011582368135988674,-0.007463615168345594,1.1884962230075522,1.1741701870850942,1.1908462183075628
2019-05-02,-0.005318205991845404,-0.003814495081309044,-0.017065637065637018,0.0017998560115191076,-0.0007740936653335417,-0.005221599592460491,-0.0005261311820414782,0.0016643550624135806,-0.002409638554216831,0.004715392388009443,0.000590119709998449,-0.00075313508993613,1.1876011247977487,1.1718768859384436,1.1900414199171596
2019-05-03,0.009980395651399077,0.009068923821039965,0.008563123576086129,0.008264462809917328,0.012136862491930245,0.009345794392523477,0.007194244604316502,0.006646358349487569,0.006038647342995196,0.007375125712370201,0.011795433482180595,0.008634952658862938,1.1978560042879896,1.1829410581371964,1.2003602992794007
2019-05-06,-0.013940356449620661,-0.0005991611743558778,0.0,-0.006236635780470401,-0.009312412297487138,-0.007483510908168345,-0.001045296167247245,-0.0038514442916093294,-0.005830903790087438,0.006211869107043633,-0.006078774252644026,-0.005362403435998697,1.191432617134764,1.1783142224904453,1.1937191125617739
2019-05-07,-0.017716535433070946,-0.015987210231814597,-0.006543075245365126,-0.016854939931863155,-0.020473860417203116,-0.021086261980830745,-0.009940704569236125,-0.017674675504004478,-0.0032775573572537686,-0.01940249145628914,-0.014410187667560304,-0.016676444791364986,1.1715637568724846,1.1588815127740906,1.1735223529552932
2019-05-08,-0.0010930952814720563,-0.002640129975629679,-0.0004704406460719346,-0.0027357286157212446,0.0,-0.0018276762402088531,-0.0005284481240092065,0.0002811357885859067,-0.01349948078920038,0.0013490725126474867,-0.0004250255015300075,-0.0018536726182158958,1.169392061215876,1.15695031180849,1.171269957460084
2019-05-09,-0.0076600401240196625,-0.0026471187130930884,0.0004706620646377502,-0.000731528895391409,-0.0015774944130405588,-0.006670154329060929,-0.0021149101163201456,0.0030916245081507032,-0.000526315789473708,-0.0016840687100032614,-0.003911897270176157,-0.0025693641084650887,1.1663874672250638,1.1536914101790392,1.1682431635136719
2019-05-10,0.013049071861790162,0.0022458146182118277,0.004390779363336872,0.0054904831625182116,0.004081632653061273,0.002896642527979054,0.01200989049805723,0.0117680022415243,0.01737756714060046,-0.0003373819163292602,0.0012806283616495495,0.0057031534397848915,1.1730395539208904,1.1588412794206404,1.1746550506898974
2019-05-13,-0.021952104499274316,-0.030556121409655912,-0.016393442622950727,-0.029122679286494257,-0.028455284552845628,-0.03754759091505844,-0.008551483420593198,0.00027693159789499155,0.011214630779847967,-0.017887276409045083,-0.029075716234652105,-0.02706228993184301,1.1412944174111634,1.130519010259506,1.1420397159205669
2019-05-14,0.00816175106659256,0.005673460811094655,0.012222222222222356,0.00787401574803126,0.010797678499122831,0.016368844632383084,0.004048582995951344,0.003599114064230635,-0.007848490018768084,0.004352806414662291,0.00895758320892237,0.009175002433635449,1.1517657964684054,1.1399316032991358,1.1527034945930095
